id,name,description,price,stock,category_id,created_at,updated_at,brand,colors,gender,season,source,source_url,style_attrs,tags,colors_clean,season_clean,tags_clean,product_group,text_profile
230,Kısa gömlek yakalı elbise,Yakalı ve manşetleri uzun kollu kısa elbise. Önde biyeli cepli. Etek ucu kloş kesim. Önü patletle gizlenen gizli düğmeli.,11950.0,10,14,2026-03-24 16:51:26.512,2026-04-01 23:00:13.872048,Massimo Dutti,"[""Dark Blue""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/uzun-kadife-kay%C4%B1k-yaka-elbise-l06617400?pelement=56718211,"{""fit"": ""fitted"", ""style"": [""evening"", ""formal""], ""length"": ""maxi"", ""volume"": ""low"", ""subtype"": [""maxi""], ""material"": ""velvet"", ""occasion"": [""evening"", ""formal"", ""party""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""column"", ""product_group"": ""dress"", ""layering_level"": ""moderate"", ""formality_level"": 5, ""outerwear_compatible"": true, ""compatible_categories"": [""shoes"", ""bag"", ""accessory"", ""outerwear""]}","[""Dress"", ""Office"", ""Mini"", ""Slim-fit"", ""Poliester""]",['dark blue'],"['spring', 'autumn']","['dress', 'office', 'mini', 'slim-fit', 'poliester']",dress,"Ürün: Kısa gömlek yakalı elbise. Açıklama: Yakalı ve manşetleri uzun kollu kısa elbise. Önde biyeli cepli. Etek ucu kloş kesim. Önü patletle gizlenen gizli düğmeli.. Marka: Massimo Dutti. Renkler: dark blue. Etiketler: dress, office, mini, slim-fit, poliester."
180,Kontrast tül detaylı uzun elbise,Düz yakalı ve kolsuz uzun elbise. Uyumlu tül kumaş detaylı. Uyumlu iç astarlı. İçten lastikli balon etek ucu.,5750.0,10,14,2026-03-24 16:38:23.368,2026-04-01 18:24:42.233619,Massimo Dutti,"[""pink""]",female,"[""summer"", ""spring""]",massimo-dutti,https://www.zara.com/tr/tr/kontrast-tul-uzun-elbise-p05584354.html?v1=508038686,"{""fit"": ""relaxed"", ""style"": [""romantic"", ""minimal""], ""length"": ""midi"", ""volume"": ""high"", ""subtype"": ""midi"", ""material"": ""satin"", ""occasion"": [""party"", ""evening""], ""color_tone"": ""warm-light"", ""silhouette"": ""a-line"", ""product_group"": ""dress"", ""layering_level"": ""difficult"", ""formality_level"": 3, ""outerwear_compatible"": false, ""compatible_categories"": [""shoes"", ""bag"", ""accessory""]}","[""Dress"", ""Casual"", ""Maxi"", ""Regular"", ""Cotton""]",['pink'],"['summer', 'spring']","['dress', 'casual', 'maxi', 'regular', 'cotton']",dress,"Ürün: Kontrast tül detaylı uzun elbise. Açıklama: Düz yakalı ve kolsuz uzun elbise. Uyumlu tül kumaş detaylı. Uyumlu iç astarlı. İçten lastikli balon etek ucu.. Marka: Massimo Dutti. Renkler: pink. Etiketler: dress, casual, maxi, regular, cotton."
181,Omuz pilili midi elbise,"Akışkan kumaştan slip-dress. İnce askılı, düz yaka detaylı. Yan dikişlerde gizli cepler.",6550.0,10,14,2026-03-24 16:38:23.536,2026-04-01 18:24:42.233619,Massimo Dutti,"[""Gray""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/omuz-pilili-midi-elbise-l06621742?pelement=58557921,"{""fit"": ""fitted"", ""style"": [""minimal"", ""evening""], ""length"": ""midi"", ""volume"": ""medium"", ""subtype"": ""midi"", ""material"": ""linen"", ""occasion"": [""evening"", ""formal""], ""color_tone"": ""neutral-dark"", ""silhouette"": ""wrap"", ""product_group"": ""dress"", ""layering_level"": ""difficult"", ""formality_level"": 4, ""outerwear_compatible"": false, ""compatible_categories"": [""shoes"", ""bag"", ""accessory""]}","[""Dress"", ""Maxi"", ""Slim-fit"", ""Textured""]",['gray'],"['spring', 'autumn']","['dress', 'maxi', 'slim-fit', 'textured']",dress,"Ürün: Omuz pilili midi elbise. Açıklama: Akışkan kumaştan slip-dress. İnce askılı, düz yaka detaylı. Yan dikişlerde gizli cepler.. Marka: Massimo Dutti. Renkler: gray. Etiketler: dress, maxi, slim-fit, textured."
237,Kısa denim etek,"Pamuk iplikli kumaştan üretilmiş kısa etek. Orta bel ve kemer köprülü. Kumaş aynı, metal tokalı ayarlanabilir kemerli. Beş cepli. Yıkanmış görünümlü. Önü fermuar ve düğme kapamalı.",3950.0,10,8,2026-03-24 18:07:42.199,2026-04-01 23:00:13.872048,Massimo Dutti,"[""Dark Blue""]",female,"[""spring"", ""autumn"", ""winter"", ""summer""]",massimo-dutti,https://www.zara.com/tr/tr/zw-collection-kisa-denim-etek-p04001043.html?v1=516170826,"{""fit"": ""straight"", ""style"": [""casual""], ""length"": ""mini"", ""volume"": ""low"", ""subtype"": [""skirt""], ""material"": ""denim"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""cool"", ""silhouette"": ""straight"", ""product_group"": ""lower"", ""layering_level"": ""not_applicable"", ""formality_level"": 1, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""shoes"", ""bag"", ""accessory"", ""outerwear""]}","[""Skirt"", ""Casual"", ""School"", ""Mini"", ""Regular"", ""Denim""]",['dark blue'],"['spring', 'autumn', 'winter', 'summer']","['skirt', 'casual', 'school', 'mini', 'regular', 'denim']",mini skirt,"Ürün: Kısa denim etek. Açıklama: Pamuk iplikli kumaştan üretilmiş kısa etek. Orta bel ve kemer köprülü. Kumaş aynı, metal tokalı ayarlanabilir kemerli. Beş cepli. Yıkanmış görünümlü. Önü fermuar ve düğme kapamalı.. Marka: Massimo Dutti. Renkler: dark blue. Etiketler: skirt, casual, school, mini, regular, denim."
72,Drapeli asimetrik top,"Bisiklet yaka, asimetrik kolsuz top. Büzgülü bitişli. Yan dikişte gizli fermuar kapamalı.",3950.0,10,4,2026-03-24 16:15:04.747,2026-04-01 18:04:54.774387,Massimo Dutti,"[""green""]",female,"[""spring"", ""summer""]",massimo-dutti,https://www.zara.com/tr/tr/drapeli-asimetrik-top-p08741084.html?v1=505763712&v2=2419920,"{""fit"": ""regular"", ""chic"": ""regular"", ""style"": ""minimal"", ""volume"": ""medium"", ""subtype"": ""blouse"", ""material"": ""cotton"", ""occasion"": [""weekend"", ""office""], ""color_tone"": ""green"", ""silhouette"": ""straight"", ""product_group"": ""upper"", ""layering_level"": ""difficult"", ""formality_level"": 3, ""outerwear_compatible"": false, ""compatible_categories"": [""pants"", ""jeans"", ""skirt"", ""tailoring""]}","[""Topwear"", ""Blouse"", ""Chic"", ""Casual"", ""Slim-fit"", ""Cotton""]",['green'],"['spring', 'summer']","['topwear', 'blouse', 'chic', 'casual', 'slim-fit', 'cotton']",blouse,"Ürün: Drapeli asimetrik top. Açıklama: Bisiklet yaka, asimetrik kolsuz top. Büzgülü bitişli. Yan dikişte gizli fermuar kapamalı.. Marka: Massimo Dutti. Renkler: green. Etiketler: topwear, blouse, chic, casual, slim-fit, cotton."
561,Elastik belli dökümlü pantolon,Kısa paça bol pantolon. Kemer köprülü ve fermuar kapamalı yüksek bel. Yan cepler.,5750.0,10,6,2026-03-24 19:57:44.441,2026-04-01 23:26:47.793575,Massimo Dutti,"[""Natural""]",female,"[""spring"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/elastik-belli-dokumlu-pantolon-l05002773?pelement=57703637,"{""fit"": ""straight"", ""style"": [""casual"", ""minimal""], ""length"": ""maxi"", ""volume"": ""medium"", ""subtype"": [""jean""], ""material"": ""denim"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""cool"", ""silhouette"": ""straight"", ""product_group"": ""lower"", ""layering_level"": ""not_applicable"", ""formality_level"": 2, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""outerwear"", ""shoes"", ""bag"", ""accessory""]}","[""Pants"", ""Straight"", ""Casual"", ""Cotton""]",['natural'],"['spring', 'autumn', 'winter']","['pants', 'straight', 'casual', 'cotton']",pants,"Ürün: Elastik belli dökümlü pantolon. Açıklama: Kısa paça bol pantolon. Kemer köprülü ve fermuar kapamalı yüksek bel. Yan cepler.. Marka: Massimo Dutti. Renkler: natural. Etiketler: pants, straight, casual, cotton."
57,Pamuklu triko kısa kollu kazak,"Dokulu örgü tasarım. Uzun kollu, manşetlerde ve alt kenarda ribana detaylı. Rahat kesim.",3450.0,10,12,2026-03-24 16:01:55.353,2026-04-01 18:00:16.299291,Massimo Dutti,"[""Navy Blue""]",female,"[""spring"", ""summer""]",massimo-dutti,https://www.massimodutti.com/tr/pamuklu-triko-k%C4%B1sa-kollu-kazak-l05692568?pelement=60108676,"{""fit"": ""straight"", ""style"": [""casual"", ""minimal""], ""length"": ""midi"", ""volume"": ""low"", ""subtype"": [""knitwear""], ""material"": ""knitwear"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""cool"", ""silhouette"": ""straight"", ""product_group"": ""upper"", ""layering_level"": ""easy"", ""formality_level"": 1, ""outerwear_compatible"": true, ""compatible_categories"": [""lower"", ""shoes"", ""bag"", ""accessory"", ""outerwear""]}","[""Topwear"", ""Sweater"", ""Slim-fit"", ""Cotton""]",['navy blue'],"['spring', 'summer']","['topwear', 'sweater', 'slim-fit', 'cotton']",sweater,"Ürün: Pamuklu triko kısa kollu kazak. Açıklama: Dokulu örgü tasarım. Uzun kollu, manşetlerde ve alt kenarda ribana detaylı. Rahat kesim.. Marka: Massimo Dutti. Renkler: navy blue. Etiketler: topwear, sweater, slim-fit, cotton."
814,Sivri arkası açık topuklu ayakkabı,Arkası açık topuklu ayakkabı. Rugan efektli. Arka bantlı. Yuvarlak kesimli. İnce yüksek topuklu. Sivri burunlu.,1990.0,10,15,2026-03-25 10:07:39.527,2026-04-01 23:55:21.458243,Zara,"[""beige""]",female,"[""spring"", ""autumn"", ""summer""]",N,https://www.zara.com/tr/tr/sivri-burunlu--arkasi-acik-topuklu-ayakkabi-p11236710.html?v1=506006595,"{""style"": [""casual"", ""minimal""], ""subtype"": [""heels""], ""material"": ""patent leather"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""neutral"", ""product_group"": ""shoes"", ""formality_level"": 2, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""lower"", ""dress"", ""bag"", ""accessory""]}","[""Shoes"", ""Heels"", ""Chic"", ""Office"", ""Leather""]",['beige'],"['spring', 'autumn', 'summer']","['shoes', 'heels', 'chic', 'office', 'leather']",heels,"Ürün: Sivri arkası açık topuklu ayakkabı. Açıklama: Arkası açık topuklu ayakkabı. Rugan efektli. Arka bantlı. Yuvarlak kesimli. İnce yüksek topuklu. Sivri burunlu.. Marka: Zara. Renkler: beige. Etiketler: shoes, heels, chic, office, leather."
194,Kemerli midi elbise,"Bisiklet yaka, v yaka ve kolsuz elbise. Önü düğme ve elastik kemer detaylı. Arkası gizli dikişli fermuar kapamalı.",6950.0,10,14,2026-03-24 16:38:26.488,2026-04-01 23:00:13.872048,Massimo Dutti,"[""white""]",female,"[""winter"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/yun-detayl%C4%B1-triko-elbise-l06601505?pelement=57590515,"{""fit"": ""straight"", ""style"": [""minimal"", ""smart-casual""], ""volume"": ""low"", ""subtype"": [""knitwear""], ""material"": ""knitwear"", ""occasion"": [""daily"", ""office"", ""weekend""], ""color_tone"": ""warm"", ""silhouette"": ""straight"", ""product_group"": ""upper"", ""layering_level"": ""easy"", ""formality_level"": 2, ""outerwear_compatible"": true, ""compatible_categories"": [""lower"", ""outerwear"", ""shoes"", ""bag"", ""accessory""]}","[""Dress"", ""Office"", ""Midi"", ""Casual"", ""Slim-fit"", ""Belted"", ""Cotton""]",['white'],"['winter', 'autumn']","['dress', 'office', 'midi', 'casual', 'slim-fit', 'belted', 'cotton']",dress,"Ürün: Kemerli midi elbise. Açıklama: Bisiklet yaka, v yaka ve kolsuz elbise. Önü düğme ve elastik kemer detaylı. Arkası gizli dikişli fermuar kapamalı.. Marka: Massimo Dutti. Renkler: white. Etiketler: dress, office, midi, casual, slim-fit, belted, cotton."
235,Asimetrik aplikeli şort etek,Önü kruvaze ve gizli yan fermuarlı şort etek. Önü altın rengi aplikeli.,5750.0,10,8,2026-03-24 18:07:41.995,2026-04-01 23:00:13.872048,Massimo Dutti,"[""Pink"", ""Gold""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/kemer-detayl%C4%B1-uzun-etek-l05280508?pelement=60329379,"{""fit"": ""flared"", ""style"": [""office"", ""smart-casual"", ""minimal""], ""length"": ""midi"", ""volume"": ""medium"", ""subtype"": [""skirt""], ""material"": ""cotton"", ""occasion"": [""office"", ""daily""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""a-line"", ""product_group"": ""lower"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""shoes"", ""bag"", ""accessory"", ""outerwear""]}","[""Skirt"", ""Office"", ""School"", ""Mini"", ""Regular"", ""Polyester""]","['pink', 'gold']","['spring', 'autumn']","['skirt', 'office', 'school', 'mini', 'regular', 'polyester']",mini skirt,"Ürün: Asimetrik aplikeli şort etek. Açıklama: Önü kruvaze ve gizli yan fermuarlı şort etek. Önü altın rengi aplikeli.. Marka: Massimo Dutti. Renkler: pink, gold. Etiketler: skirt, office, school, mini, regular, polyester."
384,Yüksek yaka yün kısa kaban,"Yüksek yaka, uzun kollu, biyeli ön cepli ve kruvaze düğmeli yün kaban.",8950.0,10,1,2026-03-24 18:47:27.977,2026-04-01 23:12:44.110416,Massimo Dutti,"[""Brown""]",female,"[""winter""]",massimo-dutti,https://www.zara.com/tr/tr/yuksek-yaka-yun-kisa-kaban-p02077323.html?v1=498022789,"{""fit"": ""relaxed"", ""style"": [""casual"", ""minimal""], ""length"": ""maxi"", ""volume"": ""medium"", ""subtype"": [""coat""], ""material"": ""wool"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""outerwear"", ""layering_level"": ""moderate"", ""formality_level"": 2, ""outerwear_compatible"": false, ""compatible_categories"": [""lower"", ""upper"", ""shoes"", ""bag""]}","[""Outerwear"", ""Jacket"", ""Office"", ""School"", ""Short"", ""Wool""]",['brown'],['winter'],"['outerwear', 'jacket', 'office', 'school', 'short', 'wool']",jacket,"Ürün: Yüksek yaka yün kısa kaban. Açıklama: Yüksek yaka, uzun kollu, biyeli ön cepli ve kruvaze düğmeli yün kaban.. Marka: Massimo Dutti. Renkler: brown. Etiketler: outerwear, jacket, office, school, short, wool."
236,Dantel uçlu etek ,Yüksek bel şort etek. Dantel detaylı etek ucu. İç astarlı. Gizli yan fermuarlı.,4750.0,10,8,2026-03-24 18:07:42.088,2026-04-01 23:00:13.872048,Massimo Dutti,"[""Chocolate Brown""]",female,"[""spring"", ""summer""]",massimo-dutti,https://www.zara.com/tr/tr/dantel-bitisli-sort-etek-p01165140.html?v1=504027075,"{""fit"": ""fitted"", ""style"": [""party"", ""evening"", ""romantic""], ""length"": ""mini"", ""volume"": ""low"", ""subtype"": [""skirt""], ""material"": ""satin"", ""occasion"": [""party"", ""evening""], ""color_tone"": ""warm"", ""silhouette"": ""straight"", ""product_group"": ""lower"", ""layering_level"": ""not_applicable"", ""formality_level"": 4, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""shoes"", ""bag"", ""accessory"", ""outerwear""]}","[""Skirt"", ""Mini"", ""Lace"", ""Silk""]",['chocolate brown'],"['spring', 'summer']","['skirt', 'mini', 'lace', 'silk']",mini skirt,"Ürün: Dantel uçlu etek . Açıklama: Yüksek bel şort etek. Dantel detaylı etek ucu. İç astarlı. Gizli yan fermuarlı.. Marka: Massimo Dutti. Renkler: chocolate brown. Etiketler: skirt, mini, lace, silk."
59,Pamuk ipek karışımlı çizgili triko kazak,"Slim-fit örgü stil. Uzun kollu, dik yaka. Gövde boyunca hafif dokulu yüzey.",3450.0,10,12,2026-03-24 16:01:55.846,2026-04-01 18:00:16.299291,Massimo Dutti,"[""Dark Navy""]",female,"[""spring"", ""summer""]",massimo-dutti,https://www.massimodutti.com/tr/pamuk-ipek-kar%C4%B1s%C4%B1ml%C4%B1-cizgili-triko-kazak-l05648548?pelement=57187017,"{""fit"": ""straight"", ""style"": [""smart-casual"", ""minimal""], ""length"": ""midi"", ""volume"": ""low"", ""subtype"": [""top""], ""material"": ""knitwear"", ""occasion"": [""daily"", ""office"", ""weekend""], ""color_tone"": ""neutral"", ""silhouette"": ""straight"", ""product_group"": ""upper"", ""layering_level"": ""easy"", ""formality_level"": 2, ""outerwear_compatible"": true, ""compatible_categories"": [""lower"", ""shoes"", ""bag"", ""accessory"", ""outerwear""]}","[""Topwear"", ""Sweater"", ""Casual"", ""School"", ""Slim-fit"", ""Cotton""]",['dark navy'],"['spring', 'summer']","['topwear', 'sweater', 'casual', 'school', 'slim-fit', 'cotton']",sweater,"Ürün: Pamuk ipek karışımlı çizgili triko kazak. Açıklama: Slim-fit örgü stil. Uzun kollu, dik yaka. Gövde boyunca hafif dokulu yüzey.. Marka: Massimo Dutti. Renkler: dark navy. Etiketler: topwear, sweater, casual, school, slim-fit, cotton."
313,Dik yaka şişme bomber ceket,Yakalı bomber ceket. Ön cepli. İçi elastik balon etek ucu. Önü fermuarlı.,6950.0,10,1,2026-03-24 18:29:58.434,2026-04-01 23:10:15.213154,Massimo Dutti,"[""Natural""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/dik-yaka-sisme-bomber-ceket-l06701102?pelement=59108871,"{""fit"": ""oversized"", ""style"": [""casual"", ""minimal""], ""length"": ""mini"", ""volume"": ""high"", ""subtype"": [""jacket""], ""material"": ""cotton"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""soft-light"", ""silhouette"": ""straight"", ""product_group"": ""outerwear"", ""layering_level"": ""moderate"", ""formality_level"": 2, ""outerwear_compatible"": false, ""compatible_categories"": [""lower"", ""upper"", ""shoes"", ""bag""]}","[""Outerwear"", ""Jacket"", ""Casual"", ""School"", ""Oversize"", ""Poliester""]",['natural'],"['spring', 'autumn']","['outerwear', 'jacket', 'casual', 'school', 'oversize', 'poliester']",jacket,"Ürün: Dik yaka şişme bomber ceket. Açıklama: Yakalı bomber ceket. Ön cepli. İçi elastik balon etek ucu. Önü fermuarlı.. Marka: Massimo Dutti. Renkler: natural. Etiketler: outerwear, jacket, casual, school, oversize, poliester."
86,Poplin pamuklu gömlek,Yalın tasarımlı dikim gömlek. Sivri yakalı ve uzun kollu. Önden düğme kapamalı.,3450.0,10,13,2026-03-24 16:15:07.012,2026-04-01 18:04:54.774387,Massimo Dutti,"[""Sky Blue""]",female,"[""spring"", ""summer"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/poplin-pamuklu-gomlek-l05129529?pelement=60108956,"{""fit"": ""straight"", ""style"": ""minimal"", ""length"": ""regular"", ""volume"": ""low"", ""subtype"": ""shirt"", ""material"": ""cotton"", ""occasion"": ""office"", ""color_tone"": ""soft-cool"", ""silhouette"": ""straight"", ""product_group"": ""upper"", ""layering_level"": ""easy"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""pants"", ""jeans"", ""tailoring"", ""skirt"", ""outerwear""]}","[""Topwear"", ""Shirt"", ""Office"", ""School"", ""Regular"", ""Cotton""]",['sky blue'],"['spring', 'summer', 'autumn']","['topwear', 'shirt', 'office', 'school', 'regular', 'cotton']",shirt,"Ürün: Poplin pamuklu gömlek. Açıklama: Yalın tasarımlı dikim gömlek. Sivri yakalı ve uzun kollu. Önden düğme kapamalı.. Marka: Massimo Dutti. Renkler: sky blue. Etiketler: topwear, shirt, office, school, regular, cotton."
21,Kısa kollu triko kazak,"Dokulu örgü tasarım. Uzun kollu, manşetlerde ve alt kenarda ribana detaylı. Rahat kesim.",3950.0,10,12,2026-03-24 16:01:48.523,2026-04-01 17:55:44.771226,Massimo Dutti,"[""black""]",female,"[""winter"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/k%C4%B1sa-kollu-triko-kazak-l05680565?pelement=58591900,"{""fit"": ""straight"", ""style"": [""smart-casual"", ""minimal""], ""length"": ""midi"", ""volume"": ""low"", ""subtype"": [""knitwear""], ""material"": ""knitwear"", ""occasion"": [""daily"", ""office"", ""weekend""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""upper"", ""layering_level"": ""easy"", ""formality_level"": 2, ""outerwear_compatible"": true, ""compatible_categories"": [""lower"", ""shoes"", ""bag"", ""accessory"", ""outerwear""]}","[""Topwear"", ""Sweater"", ""Casual"", ""School"", ""Regular"", ""Wool""]",['black'],"['winter', 'autumn']","['topwear', 'sweater', 'casual', 'school', 'regular', 'wool']",sweater,"Ürün: Kısa kollu triko kazak. Açıklama: Dokulu örgü tasarım. Uzun kollu, manşetlerde ve alt kenarda ribana detaylı. Rahat kesim.. Marka: Massimo Dutti. Renkler: black. Etiketler: topwear, sweater, casual, school, regular, wool."
